1,1392.46,0.744287,-0.00214534,0.125,-1.99524e-33,1,7.37125e-07
2,1382.84,0.74426,-0.0022635,0.563009,2.15635e-07,1,-1.05157e-05
3,1324.3,0.743895,-0.00290302,3.29103,7.07113e-05,1,-0.000476814
4,1270.19,0.743284,-0.00325146,5.91898,0.000431889,1,-0.0015958
5,1349.92,0.744131,-0.0030027,2.09172,2.75812e-06,1,-0.000187932
6,1347.92,0.744228,-0.00358221,2.20173,-3.10637e-05,1,-0.000210715
7,1350.61,0.744577,-0.0036891,2.0983,1.19135e-05,1,-0.000191234
8,1336.69,0.744796,-0.00435689,2.78951,3.43326e-05,1,-0.000346019
9,1319.41,0.745328,-0.00493064,3.67802,9.11661e-05,1,-0.000612945
10,1301.51,0.745883,-0.00566433,4.62817,0.00018344,1,-0.000988218
11,1281.82,0.74674,-0.00650236,5.72703,0.000349785,1,-0.00154384
12,1260.54,0.747917,-0.00740283,6.98441,0.000645509,1,-0.00235002
13,1239.41,0.749588,-0.00830513,8.34332,0.00111995,1,-0.00344317
14,1220.95,0.7519,-0.00915249,9.69017,0.00177604,1,-0.00477781
15,1205.41,0.754888,-0.00988066,11.0207,0.00263887,0.999999,-0.00636409
16,1198.49,0.759127,-0.0106553,12.0244,0.00341769,0.999992,-0.00778868
17,1120.31,0.704383,-0.017671,13.5033,0.00498431,0.982394,-0.0101616
18,1144.76,0.753832,-0.0127808,18.0452,0.0141356,0.915055,-0.0195426
19,1169.54,0.777006,-0.0099203,19.6431,0.0182106,0.891461,-0.0234445
20,1227.15,0.822585,-0.00225207,22.6829,0.0252491,0.84674,-0.030682
21,1246.04,0.836219,0.000699478,23.6951,0.0272904,0.831863,-0.0328622
22,1259.31,0.843591,0.00297974,24.631,0.0278237,0.81807,-0.0349023
23,1263.03,0.853563,0.00680209,25.5341,0.0290312,0.804853,-0.035815
24,1255.65,0.859558,0.0106577,26.4058,0.0295624,0.792092,-0.0361487
25,1235.75,0.862102,0.0146279,27.2477,0.0296478,0.779766,-0.0357896
26,1202.61,0.859712,0.0184241,28.0608,0.0291498,0.767848,-0.0348476
27,1164.91,0.853848,0.0214139,28.7156,0.0283629,0.75824,-0.0336264
28,1108.3,0.841442,0.0246535,29.4756,0.0269682,0.747076,-0.0317374
29,1040.58,0.822387,0.0273955,30.2116,0.0250938,0.736248,-0.0295042
30,963.836,0.797338,0.0296979,30.9231,0.0229254,0.725773,-0.0269338
31,917.984,0.767692,0.0272369,31.6104,0.0223508,0.715837,-0.0254208
32,842.385,0.74361,0.0293897,32.2742,0.019661,0.706034,-0.0224284
33,763.436,0.709426,0.0305882,32.9152,0.0167256,0.696553,-0.0197369
34,684.294,0.671839,0.0315131,33.534,0.0141962,0.687407,-0.0168782
35,619.754,0.636804,0.0319527,34.0322,0.0121532,0.680047,-0.0145223
36,546.386,0.589404,0.0319661,34.6102,0.00979151,0.671511,-0.0119375
37,479.319,0.536611,0.0314568,35.1702,0.0076059,0.663245,-0.00968964
38,420.161,0.481202,0.0306463,35.711,0.0058539,0.655269,-0.00766858
39,369.939,0.422933,0.029485,36.2333,0.00450033,0.647573,-0.00603507
40,328.982,0.363356,0.0280762,36.7375,0.00363298,0.640146,-0.00478896
41,296.919,0.303256,0.0264669,37.2243,0.00325158,0.632976,-0.00397275
42,276.4,0.254186,0.0250673,37.6166,0.00335139,0.627198,-0.00357582
43,250.126,0.1407,0.0211131,38.1466,0.00457103,0.619399,-0.00394918
44,241.204,0.0904912,0.0194493,38.5864,0.00577503,0.6129,-0.00444937
45,235.173,0.0429193,0.0177991,39.0097,0.00726193,0.606628,-0.00536039
46,230.887,0.000426931,0.0163323,39.4182,0.00907204,0.600562,-0.00647605
47,227.469,-0.0375543,0.0150232,39.8127,0.011061,0.594688,-0.00781376
48,224.308,-0.0702994,0.0139264,40.1934,0.0131843,0.589005,-0.00927659
49,221.616,-0.0944931,0.0131319,40.5001,0.0149373,0.584412,-0.0106157
50,217.589,-0.120587,0.0123909,40.9143,0.0174388,0.578204,-0.0123538
51,213.197,-0.139393,0.0119883,41.3146,0.0198733,0.572196,-0.0139928
52,208.412,-0.140582,0.0121728,41.6444,0.0215536,0.56723,-0.0153803
53,204.74,-0.15099,0.0121349,41.9615,0.0231366,0.562462,-0.016675
54,201.785,-0.157614,0.0122099,42.2166,0.024244,0.558624,-0.0176483
55,198.415,-0.162395,0.0124684,42.5123,0.0253424,0.554185,-0.0185668
56,195.235,-0.164775,0.0128596,42.7987,0.0261864,0.549897,-0.0192425
57,192.261,-0.166539,0.013298,43.0751,0.0267389,0.545765,-0.0197529
58,189.47,-0.167563,0.0137877,43.3419,0.0270567,0.541788,-0.0200635
59,186.858,-0.168765,0.0142865,43.5994,0.0271478,0.537959,-0.0202071
60,184.43,-0.170478,0.0147777,43.848,0.0270527,0.534274,-0.0201933
61,182.206,-0.157986,0.0103576,44.0879,0.0285365,0.530746,-0.0208914
62,180.428,-0.141108,0.011878,44.2812,0.0278211,0.527885,-0.0204804
63,178.124,-0.130364,0.0133433,44.5052,0.0266746,0.524565,-0.020105
64,175.557,-0.122371,0.0147361,44.7223,0.0255847,0.521372,-0.019378
65,173.029,-0.121289,0.0158732,44.9319,0.024458,0.518295,-0.0186535
66,170.599,-0.126688,0.0169538,45.1678,0.0232759,0.514844,-0.0177794
67,169.391,-0.136714,0.0176749,45.3628,0.0224406,0.511995,-0.0170854
68,169.295,-0.150574,0.0182452,45.5506,0.0218651,0.509256,-0.0164667
69,170.751,-0.17254,0.0186801,45.7617,0.0215159,0.506169,-0.016014
70,175.709,-0.313077,0.00649509,46.1936,0.0260922,0.499788,-0.017823
71,167.021,-0.257136,0.0124395,46.5477,0.0267028,0.49446,-0.0178537
72,165.13,-0.253119,0.0144094,46.6994,0.0269545,0.492137,-0.0185598
73,164.096,-0.247685,0.0167356,46.8647,0.0276932,0.489635,-0.018864
74,164.117,-0.252176,0.0184089,47.0008,0.0283551,0.48756,-0.0193748
75,162.852,-0.217631,0.0242327,47.1316,0.027884,0.485563,-0.0192312
76,167.326,-0.248717,0.0248413,47.2577,0.0290004,0.483654,-0.0198807
77,172.69,-0.277768,0.0254878,47.3794,0.0304857,0.481815,-0.0204674
78,177.611,-0.30559,0.02588,47.4773,0.0318159,0.480306,-0.0212647
79,183.709,-0.337507,0.0263702,47.5907,0.0336538,0.478547,-0.022261
80,189.59,-0.368954,0.026844,47.7005,0.0356739,0.476821,-0.0234098
81,195.012,-0.399518,0.0273145,47.8064,0.0378194,0.475134,-0.0246816
82,194.453,-0.418418,0.0274758,47.9084,0.0400847,0.473468,-0.0260574
83,198.075,-0.443186,0.0282617,48.0066,0.042225,0.471861,-0.0274176
84,201.424,-0.467527,0.0290087,48.1011,0.0443521,0.470299,-0.0288061
85,204.014,-0.487929,0.0295863,48.1771,0.0460523,0.469029,-0.030004
86,207.05,-0.510265,0.0302965,48.2648,0.0480052,0.467564,-0.0313163
87,209.939,-0.530443,0.0310184,48.3494,0.049844,0.466153,-0.0325101
88,214.723,-0.558736,0.0322617,48.4846,0.052668,0.463924,-0.0341517
89,217.416,-0.576474,0.032909,48.5623,0.0541727,0.462626,-0.0351934
90,220.317,-0.595633,0.0334531,48.6358,0.0554269,0.461383,-0.0362812
91,223.566,-0.611381,0.0340458,48.7063,0.0565462,0.460217,-0.0371006
92,188.228,-0.625527,0.0199367,48.7741,0.0560531,0.459279,-0.0372292
93,181.336,-0.576752,0.025582,48.8394,0.0553514,0.458157,-0.0371748
94,180.833,-0.55077,0.0296885,48.892,0.0548841,0.45729,-0.0369891
95,185.463,-0.536873,0.0339181,48.9527,0.0545294,0.456319,-0.0367854
96,195.333,-0.539252,0.0374807,49.0115,0.0545243,0.455402,-0.0366898
97,179.819,-0.620409,0.0197327,49.0681,0.0564714,0.454629,-0.0374399
98,175.506,-0.552596,0.0289325,49.1226,0.0559209,0.453604,-0.0371395
99,180.357,-0.525271,0.0365591,49.1752,0.0559723,0.452599,-0.0373973
100,196.322,-0.524801,0.0440958,49.2342,0.0572455,0.45153,-0.0378163
101,218.84,-0.551639,0.0494155,49.2825,0.0592796,0.450616,-0.0387644
102,221.635,-0.712263,0.0313131,49.3287,0.06651,0.449631,-0.0420209
103,224.004,-0.665873,0.0436397,49.3801,0.0694987,0.448272,-0.0436157
104,239.737,-0.679397,0.0518165,49.4218,0.0727682,0.447007,-0.0461406
105,265.71,-0.712324,0.0587001,49.4611,0.0771004,0.445846,-0.0485446
106,306.546,-0.777866,0.0650674,49.5039,0.0829897,0.444454,-0.0519403
107,354.361,-0.85788,0.0701235,49.5438,0.0897866,0.443032,-0.0556833
108,403.992,-0.94866,0.074025,49.5805,0.0970821,0.441497,-0.0599853
109,450.849,-1.04039,0.0771017,49.6139,0.104634,0.439902,-0.0645171
110,491.44,-1.12927,0.0795113,49.6436,0.112058,0.438262,-0.0691885
111,421.823,-1.10402,0.0790752,49.6658,0.114528,0.436454,-0.0718103
112,471.675,-1.16611,0.086993,49.6881,0.121086,0.434754,-0.0762394
113,525.811,-1.23169,0.0919119,49.7041,0.126824,0.433538,-0.0796059
114,530.696,-1.41547,0.0720935,49.7191,0.133082,0.432337,-0.0838253
115,540.989,-1.39492,0.0835385,49.7295,0.137007,0.430936,-0.0866753
116,586.586,-1.42378,0.0925273,49.7385,0.141248,0.4296,-0.0899589
117,654.63,-1.47928,0.0982058,49.7449,0.145199,0.428682,-0.0926437
118,724.25,-1.54568,0.100873,49.7477,0.147961,0.428024,-0.0949722
119,631.211,-1.59802,0.0847818,49.7487,0.149558,0.427059,-0.0965936
120,694.891,-1.58826,0.0974699,49.7483,0.151005,0.426395,-0.0980285
121,786.461,-1.62813,0.103798,49.7464,0.152238,0.426193,-0.0991265
122,788.561,-1.62352,0.105502,49.7426,0.151809,0.425887,-0.0994471
123,979.198,-1.71737,0.111554,49.7384,0.153074,0.426195,-0.100379
124,1194.36,-1.84349,0.112335,49.7326,0.155047,0.426717,-0.101347
125,1370.91,-1.95878,0.110367,49.7278,0.156907,0.427054,-0.102479
126,1575.82,-2.09726,0.105726,49.7233,0.158812,0.427521,-0.103642
127,1707.18,-2.28026,0.088293,49.7165,0.161311,0.428033,-0.105121
128,1726.08,-2.30085,0.0866949,49.7128,0.16088,0.428234,-0.105346
129,1742.1,-2.32351,0.0833885,49.7107,0.159019,0.428654,-0.105064
130,1749.34,-2.333,0.0799387,49.7056,0.156469,0.429343,-0.104053
131,1829.33,-2.27757,0.0886091,49.7034,0.150737,0.430403,-0.101492
132,1906.7,-2.33066,0.0803738,49.7046,0.146893,0.431566,-0.0994845
133,1954.01,-2.35472,0.0730145,49.7041,0.142451,0.432902,-0.0966807
134,1898.79,-2.39538,0.0555108,49.7075,0.136836,0.43423,-0.0935612
135,1843.55,-2.34139,0.0520512,49.7152,0.130311,0.435365,-0.0897678
136,1799.25,-2.28618,0.048766,49.7222,0.123341,0.436553,-0.0856743
137,1766.25,-2.23067,0.0456505,49.7323,0.116296,0.437724,-0.0813115
138,1745.77,-2.17793,0.0425851,49.7454,0.109165,0.43884,-0.0768053
139,1724.71,-2.16931,0.0312536,49.7622,0.101271,0.440005,-0.0718759
140,1676.66,-2.09232,0.0298772,49.7781,0.094137,0.440883,-0.0672258
141,1644.34,-2.02248,0.0284829,49.7972,0.0874551,0.441664,-0.0626218
142,1622.34,-1.95791,0.0265527,49.8214,0.0801724,0.442362,-0.057856
143,1611.61,-1.90798,0.0248519,49.8418,0.0747288,0.442897,-0.0539008
144,1580.59,-1.83604,0.0237624,49.8734,0.0678753,0.443319,-0.0492799
145,1574.14,-1.80602,0.021202,49.8978,0.0640223,0.443524,-0.0462351
146,1555.18,-1.77009,0.0190136,49.921,0.0610378,0.443668,-0.0433323
147,1456.39,-1.8427,-0.00146532,49.9462,0.0619622,0.443125,-0.0426529
148,1305.62,-1.72545,0.000757759,49.9727,0.0589727,0.442911,-0.0403472
149,1160.45,-1.61757,0.00257015,50.0005,0.0555844,0.442574,-0.0386472
150,1057.64,-1.52773,0.00406847,50.0238,0.0532104,0.442361,-0.0368171
151,959.449,-1.43915,0.00537584,50.0513,0.0504239,0.442074,-0.0350213
152,893.058,-1.37114,0.00627439,50.0743,0.0480875,0.441863,-0.0333754
153,828.622,-1.30368,0.00699525,50.0999,0.0457162,0.441607,-0.0317264
154,804.518,-1.3449,-0.00169562,50.122,0.0474475,0.441204,-0.0318825
155,715.718,-1.25411,0.000432809,50.1433,0.0457137,0.440937,-0.0305594
156,643.577,-1.18242,0.00201835,50.1639,0.0438091,0.440632,-0.0297939
157,585.43,-1.11227,0.00354204,50.184,0.0421259,0.44039,-0.0286077
158,538.406,-1.05295,0.00475106,50.2035,0.040403,0.440148,-0.0276
159,611.961,-1.03806,0.011301,50.2224,0.0361298,0.440224,-0.0253604
160,600.273,-1.02517,0.0103559,50.2409,0.0353208,0.440003,-0.0246589
161,584.33,-1.00335,0.0096937,50.2593,0.0349191,0.4398,-0.0237014
162,564.352,-0.986812,0.00892342,50.2772,0.0345491,0.43954,-0.0232941
163,536.398,-0.963244,0.00817985,50.2975,0.0343875,0.439232,-0.0228855
164,504.55,-0.93846,0.00750442,50.3171,0.0343082,0.438908,-0.022704
165,475.405,-0.913879,0.00703763,50.3334,0.0342751,0.438639,-0.0225428
166,339.527,-0.691297,0.0169497,50.3514,0.0303459,0.438318,-0.0208056
167,345.942,-0.70842,0.0149658,50.3663,0.0300402,0.438128,-0.0206158
168,347.196,-0.710528,0.0134301,50.3808,0.0300052,0.437971,-0.0199914
169,343.861,-0.71447,0.011884,50.3947,0.0298094,0.437773,-0.0198386
170,334.828,-0.709745,0.0103743,50.4105,0.0296585,0.43755,-0.0195528
171,321.772,-0.700695,0.00901883,50.4257,0.0293773,0.437321,-0.0193765
172,308.442,-0.687476,0.00802747,50.4382,0.0290424,0.437137,-0.0191317
173,291.676,-0.668447,0.00698838,50.4523,0.0284315,0.436933,-0.0188079
174,277.123,-0.648685,0.00620269,50.464,0.0277108,0.436772,-0.0184144
175,263.097,-0.626672,0.00548397,50.4753,0.026789,0.436626,-0.0179083
176,249.992,-0.603122,0.00480951,50.4861,0.0256606,0.436492,-0.0172906
177,225.768,-0.718415,-0.0143034,50.4951,0.0316212,0.436327,-0.0196363
178,178.14,-0.580812,-0.0103869,50.5125,0.028423,0.436132,-0.0180625
179,155.191,-0.496762,-0.00802416,50.5103,0.0247621,0.436195,-0.0173313
180,140.509,-0.397178,-0.00530159,50.513,0.0206026,0.436231,-0.015021
181,134.489,-0.331977,-0.00356737,50.5238,0.0164407,0.436127,-0.0130027
182,131.805,-0.262343,-0.00180635,50.5327,0.0108116,0.43607,-0.00981377
183,129.755,-0.37502,-0.0203186,50.54,0.014391,0.43609,-0.0106236
184,123.267,-0.246344,-0.0155363,50.5474,0.00961804,0.436002,-0.00749142
185,121.753,-0.165616,-0.0121195,50.5545,0.00435054,0.435899,-0.00554528
186,121.406,-0.08931,-0.00890219,50.5615,-0.000208402,0.435782,-0.0025246
187,121.222,-0.0416056,-0.00651266,50.5684,-0.0045559,0.435665,-7.52077e-06
188,121.574,-0.00638303,-0.0043333,50.5762,-0.00878276,0.43554,0.00283275
189,123.319,0.00605748,-0.00297638,50.5827,-0.0116194,0.435449,0.0049093
190,127.111,0.00737612,-0.00193538,50.5888,-0.0134973,0.435375,0.00669305
191,132.946,-0.0044434,-0.00124729,50.5948,-0.0144485,0.435318,0.00781858
192,141.548,-0.0288888,-0.000716318,50.6015,-0.014301,0.435265,0.00837758
193,136.573,-0.148213,-0.0169924,50.607,-0.00786228,0.435001,0.0060489
194,128.913,-0.0851147,-0.012222,50.6133,-0.00670334,0.434953,0.00575382
195,125.139,-0.0588534,-0.00889352,50.6184,-0.00547765,0.434914,0.0044236
196,122.734,-0.0277992,-0.0050211,50.624,-0.00320933,0.434855,0.00336231
197,121.625,-0.0150019,-0.00207857,50.6286,-0.00103788,0.434794,0.00198115
198,121.037,-0.00690641,0.000731986,50.6331,0.0014365,0.434722,0.000566008
199,120.746,-0.00536433,0.00336391,50.6375,0.00408012,0.434637,-0.00103197
200,122.986,-0.146755,-0.0148822,50.6424,0.0159141,0.434579,-0.00652206
201,134.584,-0.0427241,-0.0075934,50.6464,0.0176781,0.43448,-0.00782363
202,150.444,0.0196628,-0.00147301,50.6502,0.0185429,0.434329,-0.0101029
203,164.109,0.0831981,0.00459952,50.6538,0.0195305,0.434162,-0.0109732
204,172.226,0.121684,0.00993023,50.6572,0.020015,0.433973,-0.0119721
205,173.408,0.148414,0.0148681,50.6603,0.0204588,0.43379,-0.0124624
206,168.346,0.156688,0.0192398,50.6631,0.0208225,0.433613,-0.0129638
207,158.787,0.151298,0.0231771,50.6657,0.0213604,0.433455,-0.0133614
208,147.157,0.131401,0.0266658,50.668,0.0221624,0.433311,-0.0138743
209,330.787,0.229932,-9.0465e-06,50.6704,0.0287061,0.433775,-0.0167739
210,352.784,0.348393,0.0133599,50.6723,0.0269207,0.433291,-0.016199
211,333.444,0.404308,0.0264226,50.6749,0.0253639,0.432705,-0.0165528
212,297.417,0.417489,0.0348137,50.6765,0.0253561,0.432375,-0.0163486
213,233.753,0.382438,0.044851,50.6777,0.0266081,0.43199,-0.017
214,174.013,0.305485,0.0534717,50.6783,0.0299551,0.4317,-0.0183409
215,139.504,0.209672,0.0596343,50.5776,0.0344519,0.432938,-0.0204944
216,122.847,0.0776651,0.0663339,50.5701,0.0430915,0.432539,-0.0246173
217,124.561,-0.033394,0.070811,50.6893,0.0496822,0.430319,-0.0281057
218,142.854,-0.178344,0.0752657,50.6579,0.0589911,0.429968,-0.0334859
219,153.349,-0.224572,0.0288822,50.6662,0.069089,0.428125,-0.0389599
220,159.343,-0.103093,0.0574072,50.6667,0.0768245,0.425821,-0.0441005
221,147.476,-0.0768022,0.0820325,50.6594,0.0865669,0.423502,-0.0501263
222,131.524,-0.125005,0.103168,50.6512,0.0982712,0.421141,-0.0568659
223,128.796,-0.236571,0.120932,50.6389,0.111506,0.418701,-0.0645657
224,151.994,-0.3942,0.135644,50.6223,0.125948,0.416167,-0.0730317
225,834.33,0.128709,0.0696574,50.6005,0.135305,0.40374,-0.0796926
226,590.479,0.432375,0.170576,50.5706,0.154292,0.395753,-0.0907055
227,239.054,0.296369,0.238744,50.5214,0.179066,0.391791,-0.103577
228,144.01,-0.0745361,0.274389,50.4658,0.202351,0.389244,-0.117366
229,331.547,-0.570638,0.2935,50.402,0.22648,0.386647,-0.1322
230,758.098,-1.11706,0.299953,50.3321,0.250399,0.383462,-0.147303
231,645.743,-1.35322,0.289671,50.2424,0.280139,0.372473,-0.165319
232,1206.58,-1.7377,0.317173,50.1589,0.30266,0.367158,-0.180384
233,1922.5,-2.26966,0.316756,50.0558,0.32258,0.362197,-0.195441
234,1850.66,-2.47192,0.309012,49.9207,0.341945,0.353432,-0.20936
235,2857.75,-3.11358,0.290232,49.7729,0.358526,0.352133,-0.22217
236,3419.98,-3.63777,0.249191,49.6091,0.367273,0.353434,-0.231304
237,2990.9,-3.71471,0.220288,49.4643,0.365731,0.35271,-0.23557
238,3116.37,-3.8988,0.194288,49.2951,0.359788,0.359143,-0.236724
239,3322.53,-4.16834,0.150395,49.1528,0.351005,0.369296,-0.234848
240,2948.92,-4.08382,0.124108,49.0232,0.331126,0.379556,-0.226987
241,2591.68,-3.92124,0.102849,48.9087,0.304674,0.390993,-0.21511
242,2309.31,-3.68445,0.0832647,48.8009,0.267463,0.405267,-0.196361
243,2074.33,-3.36156,0.0705396,48.7208,0.22242,0.418772,-0.172645
244,2084.45,-3.13021,0.0595647,48.673,0.184658,0.430368,-0.149612
245,2126.01,-3.03899,0.0236943,48.6455,0.148587,0.441668,-0.12553
246,2180.84,-2.76792,0.0200814,48.6476,0.112526,0.449497,-0.101643
247,2425.03,-2.54228,0.0163172,48.675,0.0741633,0.456362,-0.0763617
248,2778.72,-2.40135,0.0132758,48.7155,0.0461837,0.46103,-0.0557211
249,3513.82,-2.50866,-0.000467845,48.7603,0.032915,0.464025,-0.0410662
250,3872.98,-2.42832,-0.00433718,48.8231,0.0153989,0.46598,-0.026177
251,4212.67,-2.40066,-0.0092996,48.8896,0.00253339,0.466776,-0.0154294
252,4487.97,-2.38336,-0.0142879,48.9597,-0.00508378,0.466843,-0.00690821
253,4805.01,-2.05574,0.0268854,49.0312,-0.0217469,0.470996,0.00410449
254,5517.82,-2.31708,0.00826798,49.1138,-0.018239,0.469566,0.00553264
255,5778,-2.42808,-0.00267666,49.1769,-0.0117749,0.468017,0.00655189
256,5787.51,-2.5586,-0.0156399,49.2509,-0.00273076,0.465084,0.00311513
257,5759.89,-2.38253,0.0113224,49.3347,-0.00258878,0.465988,0.00340703
258,5688.67,-2.58427,-0.00710576,49.4013,0.0114655,0.46203,-0.00387686
259,5251.45,-2.66719,-0.0218921,49.468,0.0264713,0.458134,-0.0102553
260,4543.66,-2.69413,-0.0348163,49.5297,0.0397112,0.454295,-0.0184974
261,3686.89,-2.63276,-0.0449786,49.5845,0.0511914,0.451186,-0.0256538
262,2655.54,-2.47559,-0.0542053,49.6413,0.0606595,0.448631,-0.0325814
263,1851.62,-2.28026,-0.0603679,49.6847,0.0645838,0.447429,-0.0367433
264,1195.24,-2.04345,-0.065491,49.7224,0.0635846,0.447099,-0.0387086
265,710.708,-1.76823,-0.0697848,49.7574,0.0577717,0.447401,-0.0376426
266,392.111,-1.4711,-0.0737941,49.791,0.0471647,0.447994,-0.0337558
267,214.547,-1.15932,-0.077753,49.8253,0.0320523,0.448464,-0.0268842
268,142.616,-0.844133,-0.0819569,49.8599,0.0128278,0.44842,-0.017274
269,138.116,-0.532885,-0.086533,49.8951,-0.00984696,0.447501,-0.0051557
270,442.259,-0.618798,-0.0294774,49.9296,-0.0392658,0.441779,0.0107922
271,508.54,-0.725653,-0.0701937,49.9628,-0.0623258,0.437151,0.0248765
272,500.002,-0.710807,-0.108134,49.9876,-0.0881723,0.431003,0.0414811
273,443.724,-0.620697,-0.137011,50.0019,-0.111474,0.425113,0.0563464
274,342.509,-0.435067,-0.167276,50.009,-0.140368,0.417793,0.0744841
275,242.94,-0.189303,-0.191966,50.0063,-0.169484,0.410743,0.0921208
276,176.308,0.119919,-0.209853,49.9913,-0.196832,0.403699,0.110165
277,155.961,0.45035,-0.221763,49.9637,-0.221853,0.397227,0.127069
278,180.987,0.786066,-0.228437,49.9233,-0.243571,0.391317,0.142739
279,242.516,1.10462,-0.231382,49.8707,-0.261765,0.386249,0.156545
280,188.345,0.796978,-0.279057,49.8147,-0.301447,0.361992,0.179161
281,262.707,1.03032,-0.334115,49.728,-0.327777,0.354069,0.19552
282,542.529,1.50091,-0.347463,49.6153,-0.34596,0.347657,0.211564
283,585.224,1.68942,-0.365814,49.4624,-0.378895,0.330285,0.23196
284,1189.3,2.17074,-0.379415,49.3181,-0.394984,0.32629,0.24501
285,2428.56,3.07007,-0.341931,49.1148,-0.405685,0.330414,0.257496
286,3096.02,3.7763,-0.266658,48.9008,-0.406458,0.339865,0.263163
287,3178.44,4.13754,-0.202332,48.6726,-0.395507,0.352434,0.263548
288,2904.12,4.21243,-0.158863,48.5225,-0.379601,0.363818,0.259057
289,2458.98,4.12278,-0.118323,48.3747,-0.352491,0.37938,0.247725
290,1982.42,3.89243,-0.0867446,48.2492,-0.316596,0.395799,0.230661
291,1656.93,3.58706,-0.0668332,48.1601,-0.274567,0.412108,0.208311
292,1391.87,3.34372,-0.0284001,48.1014,-0.226977,0.429026,0.181354
293,1264.79,2.91235,-0.0210926,48.0736,-0.168786,0.443644,0.147733
294,1351.75,2.59568,-0.0171012,48.0798,-0.120584,0.454093,0.116882
295,1555.34,2.34953,-0.015092,48.1101,-0.0846734,0.461443,0.0891595
296,1771.46,2.18373,0.0055341,48.1653,-0.0432802,0.467183,0.0599778
297,2193.17,2.02549,0.00712682,48.2347,-0.00859559,0.47058,0.0349038
298,2737.11,1.93081,0.0102688,48.3119,0.0190316,0.472692,0.0124912
299,3520.54,2.0225,0.0240992,48.3946,0.0376291,0.473151,-0.00445687
300,4055.18,2.00431,0.0292351,48.4807,0.0524142,0.472924,-0.0187652
301,4516.91,2.02718,0.0358083,48.5661,0.0614123,0.471918,-0.028597
302,4839.91,2.05936,0.0427943,48.651,0.0647893,0.47033,-0.0350238
303,4855.43,2.03406,0.046002,48.7201,0.0648654,0.468774,-0.0384452
304,4845.45,2.07274,0.0532727,48.7997,0.0602011,0.466513,-0.0385958
305,4615.93,2.08795,0.0598184,48.8769,0.0522423,0.464061,-0.0362649
306,4191.35,2.07526,0.0654417,48.9507,0.0420993,0.461584,-0.0318516
307,3619.87,2.02849,0.0699241,49.0202,0.0307641,0.45925,-0.0260677
308,2962.7,1.946,0.0732143,49.0861,0.0192494,0.457181,-0.019494
309,2285.27,1.827,0.0753118,49.1485,0.00846611,0.455477,-0.0127745
310,1802.63,1.67311,0.0661576,49.2072,-0.000278401,0.454669,-0.00667739
311,1263.94,1.53589,0.0697944,49.263,-0.00813306,0.453506,-0.000924517
312,808.988,1.3563,0.0720666,49.3171,-0.01313,0.4528,0.00336463
313,468.692,1.14685,0.073424,49.369,-0.0147534,0.452486,0.00606811
314,252.224,0.913175,0.0741026,49.419,-0.0128661,0.452408,0.0067408
315,150.028,0.665222,0.0744425,49.4677,-0.00725401,0.452371,0.00525207
316,174.868,0.554701,0.0515399,49.5069,0.00262181,0.451079,0.00121835
317,139.421,0.42692,0.0617359,49.5516,0.012252,0.450327,-0.0034558
318,131.254,0.26571,0.0710277,49.5953,0.0248668,0.449208,-0.010297
